Ensembl_ID	Gene_ID	Gene_Type	logConc	logFC	pVal.Tgw	adj.pVal.Tgw	Tgw.Disp	UpDown.Tgw	MCF7_R1	MCF7_R2	MCF7_R3	MDA_R1	MDA_R2	MDA_R3	MDA_siNS_R1	MDA_siNS_R2	MDA_siNS_R3	MDA_siRunx1_R1	MDA_siRunx1_R1.1	MDA_siRunx1_R1.2		
ENSG00000148841.13	ITPRIP	protein_coding	3.177147521	4.666895283	1.13E-77	1.49E-76	0.011800323	1	36	68	75	360	518	542	583	449	444	306	538	311		
ENSG00000180611.6	MB21D2	protein_coding	-2.845303346	4.634187161	1.50E-77	1.98E-76	0.011843281	-1	1003	1380	1440	124	105	145	135	124	98	98	169	112		
ENSG00000133943.18	C14orf159	protein_coding	3.743543821	4.172937817	1.81E-77	2.39E-76	0.012372145	1	15	28	32	281	414	443	394	355	320	214	323	179		
ENSG00000106484.12	MEST	protein_coding	-1.927547824	6.146926007	1.84E-77	2.43E-76	0.006505002	-1	2442	3515	3314	297	470	435	588	561	508	483	720	524		
ENSG00000102218.5	RP2	protein_coding	2.176901394	6.334663568	1.86E-77	2.45E-76	0.008031916	1	379	411	457	1062	1468	1576	1592	1256	1232	1033	1539	1459		
ENSG00000131844.13	MCCC2	protein_coding	-1.893149178	6.412792764	2.34E-77	3.09E-76	0.006378329	-1	3107	3862	3739	500	656	765	674	598	577	532	809	717		
ENSG00000152689.15	RASGRP3	protein_coding	5.328338292	2.305489773	2.87E-77	3.78E-76	0.008160079	1	5	3	3	60	89	108	89	72	63	86	130	110		
ENSG00000169515.5	CCDC8	protein_coding	7.894204248	3.611533743	3.40E-77	4.48E-76	0.028422331	1	0	1	2	214	282	306	227	193	215	184	291	110		
ENSG00000088305.16	DNMT3B	protein_coding	-2.864999915	4.037078824	4.06E-77	5.34E-76	0.009886831	-1	514	762	837	133	186	224	108	94	103	57	83	64		
ENSG00000135063.15	FAM189A2	protein_coding	-7.394845744	1.622877614	4.78E-77	6.28E-76	0.012312857	-1	138	223	190	0	4	4	1	1	3	1	1	0		
ENSG00000182568.14	SATB1	protein_coding	6.031442018	3.00345902	4.83E-77	6.35E-76	0.012371235	1	1	4	2	149	234	179	149	127	140	93	137	114		
ENSG00000010270.11	STARD3NL	protein_coding	2.032531437	6.406934262	1.11E-76	1.46E-75	0.007130209	1	420	575	485	1029	1448	1531	1718	1493	1189	1237	1621	1418		
ENSG00000047621.9	C12orf4	protein_coding	2.397429254	6.020595446	1.26E-76	1.65E-75	0.009373864	1	323	353	320	769	984	1159	1158	1035	918	1039	1342	1355		
ENSG00000117152.11	RGS4	protein_coding	10.21886534	2.184971249	1.41E-76	1.84E-75	0.015722583	1	0	0	0	63	65	63	65	74	45	97	143	130		
ENSG00000140853.13	NLRC5	protein_coding	5.251122277	3.615342139	1.67E-76	2.18E-75	0.01722856	1	1	3	14	217	279	314	269	224	214	139	246	117		
ENSG00000169116.9	PARM1	protein_coding	-4.815117752	1.925486012	1.82E-76	2.38E-75	0.009497323	-1	175	243	230	5	9	9	4	4	9	6	6	4		
ENSG00000167105.5	TMEM92	protein_coding	8.437988465	3.045172955	2.28E-76	2.98E-75	0.014546579	1	1	0	0	144	159	224	192	144	149	113	149	91		
ENSG00000106069.18	CHN2	protein_coding	6.002923009	3.177897666	2.40E-76	3.14E-75	0.012215081	1	2	0	5	173	301	245	156	146	142	92	128	117		
ENSG00000144645.11	OSBPL10	protein_coding	1.848860088	6.722098583	4.51E-76	5.88E-75	0.005933101	1	516	613	635	1595	2183	2495	1980	1629	1568	1229	1785	1514		
ENSG00000167779.5	IGFBP6	protein_coding	3.656425269	5.104324164	4.60E-76	5.99E-75	0.017512629	1	34	59	75	606	713	670	755	636	614	459	687	354		
ENSG00000276547.1	PCDHGB5	protein_coding	-5.08551848	2.182305542	5.10E-76	6.65E-75	0.014554966	-1	213	255	309	7	13	15	7	9	8	5	9	2		
ENSG00000198740.6	ZNF652	protein_coding	-2.201566316	5.658920086	5.24E-76	6.82E-75	0.008419764	-1	2021	2235	2544	306	393	418	352	265	276	275	439	348		
ENSG00000174498.11	IGDCC3	protein_coding	-8.16821593	1.55151353	5.47E-76	7.11E-75	0.013073755	-1	127	207	201	0	0	2	0	0	0	0	1	0		
ENSG00000110660.12	SLC35F2	protein_coding	1.832047006	6.33041016	6.40E-76	8.31E-75	0.005699923	1	397	595	524	1189	1544	1709	1462	1176	1126	1096	1487	1219		
ENSG00000114698.12	PLSCR4	protein_coding	6.422063433	3.37454595	6.96E-76	9.04E-75	0.020070116	1	2	2	3	148	288	259	233	159	181	130	143	172		
ENSG00000164136.14	IL15	protein_coding	5.510668913	2.779090901	8.89E-76	1.15E-74	0.00825134	1	1	5	3	99	136	149	167	139	132	76	115	113		
ENSG00000112902.9	SEMA5A	protein_coding	-4.747044109	2.948394467	9.30E-76	1.21E-74	0.019650874	-1	370	475	409	40	66	36	21	22	11	8	12	13		
ENSG00000128512.17	DOCK4	protein_coding	2.797735671	5.688621736	1.04E-75	1.34E-74	0.011399471	1	153	129	134	789	1272	1172	1036	937	852	575	787	720		
ENSG00000147687.14	TATDN1	protein_coding	-2.832608647	4.56189006	1.18E-75	1.53E-74	0.01186302	-1	1118	1257	1185	87	107	134	147	139	99	101	132	124		
ENSG00000167106.9	FAM102A	protein_coding	-3.210225808	4.97642318	1.27E-75	1.64E-74	0.016001542	-1	1197	1949	1731	179	215	243	159	141	141	102	197	78		
ENSG00000177508.11	IRX3	protein_coding	-2.893152232	3.711250677	1.32E-75	1.70E-74	0.009824559	-1	479	685	729	94	105	122	56	41	50	50	65	64		
ENSG00000155961.4	RAB39B	protein_coding	-7.745414044	1.898164952	1.61E-75	2.07E-74	0.019801059	-1	211	216	264	0	0	0	0	0	0	0	1	1		
ENSG00000066697.12	MSANTD3	protein_coding	2.168800422	6.31513021	1.61E-75	2.08E-74	0.008274928	1	378	480	472	1081	1284	1399	1528	1243	1143	1141	1512	1570		
ENSG00000129187.12	DCTD	protein_coding	1.786375543	6.93645072	2.08E-75	2.68E-74	0.005743314	1	606	851	825	1647	2354	2574	2358	2035	1781	1567	2331	1688		
ENSG00000021826.12	CPS1	protein_coding	3.824558975	3.376627629	2.64E-75	3.38E-74	0.009403788	1	18	20	12	160	210	210	216	172	193	126	212	172		
ENSG00000102181.17	CD99L2	protein_coding	2.516116049	7.840209795	2.83E-75	3.63E-74	0.011619931	1	447	823	715	3517	5871	5156	5160	4394	4096	2396	3476	2090		
ENSG00000114279.11	FGF12	protein_coding	-6.531562074	1.918941639	3.02E-75	3.87E-74	0.017426696	-1	207	221	256	3	1	1	2	2	4	1	4	0		
ENSG00000003249.11	DBNDD1	protein_coding	-4.058627022	4.368560767	6.26E-75	8.02E-74	0.023212371	-1	779	1729	1402	25	47	36	47	35	41	46	82	36		
ENSG00000069956.9	MAPK6	protein_coding	-2.010770398	7.501813189	6.52E-75	8.34E-74	0.007740386	-1	6190	7063	6949	1364	1825	2118	2084	1754	1673	916	1386	1294		
ENSG00000117595.8	IRF6	protein_coding	-5.102570477	3.022756801	7.01E-75	8.96E-74	0.024577349	-1	436	587	496	6	9	4	6	8	13	4	6	21		
ENSG00000110619.14	CARS	protein_coding	2.419693761	7.190997163	8.43E-75	1.08E-73	0.010772115	1	508	699	617	1609	2582	2372	3051	3292	2487	1967	3153	1874		
ENSG00000136111.10	TBC1D4	protein_coding	2.229662099	6.120474124	8.52E-75	1.09E-73	0.00868156	1	345	387	368	983	1340	1459	1213	920	930	976	1362	1342		
ENSG00000142156.12	COL6A1	protein_coding	3.774884421	5.967007317	9.16E-75	1.17E-73	0.020245338	1	29	84	88	1339	1669	1743	1166	1120	1183	583	895	448		
ENSG00000156140.6	ADAMTS3	protein_coding	10.31152408	2.597094354	9.50E-75	1.21E-73	0.018901793	1	0	0	0	48	98	112	113	109	121	94	155	147		
ENSG00000129474.13	AJUBA	protein_coding	2.272135923	7.649135807	1.06E-74	1.35E-73	0.009759728	1	731	1182	1109	2734	3271	4189	3723	3350	2908	2803	4822	2776		
ENSG00000167325.12	RRM1	protein_coding	1.688323168	8.660150282	1.10E-74	1.40E-73	0.005630417	1	2350	3150	3045	5554	6808	8131	7014	6327	6035	5199	7692	6659		
ENSG00000143179.10	UCK2	protein_coding	1.753836356	6.896005826	1.14E-74	1.45E-73	0.005650634	1	701	939	939	1499	1833	2181	2187	1828	1731	1678	2605	1914		
ENSG00000092439.11	TRPM7	protein_coding	-2.205579405	6.975793533	1.15E-74	1.47E-73	0.009189915	-1	5199	5716	5342	805	1105	1338	905	773	816	647	1022	877		
ENSG00000027075.11	PRKCH	protein_coding	-2.782666601	4.200647927	1.22E-74	1.55E-73	0.010898803	-1	817	970	991	64	94	84	89	112	84	78	114	96		
ENSG00000008513.12	ST3GAL1	protein_coding	-2.024726206	5.854761736	1.25E-74	1.59E-73	0.007209975	-1	1667	2454	2574	488	713	651	527	460	457	310	451	397		
ENSG00000198873.11	GRK5	protein_coding	3.120614649	4.07099538	1.52E-74	1.93E-73	0.010024853	1	37	46	53	256	347	403	317	235	266	258	338	242		
ENSG00000147010.15	SH3KBP1	protein_coding	2.315785586	5.682844465	1.53E-74	1.94E-73	0.008466848	1	240	273	233	758	954	966	888	795	772	720	1007	925		
ENSG00000163812.11	ZDHHC3	protein_coding	1.709265199	6.922525887	1.56E-74	1.97E-73	0.005388317	1	714	1016	1007	1432	1843	2065	2304	1963	1726	1783	2529	2009		
ENSG00000166173.10	LARP6	protein_coding	3.074835823	4.988289977	1.64E-74	2.07E-73	0.013279683	1	62	113	95	369	612	539	636	657	557	460	734	422		
ENSG00000168398.6	BDKRB2	protein_coding	-10.67242298	1.945477363	1.80E-74	2.27E-73	0.023173348	-1	198	313	205	1	1	0	1	1	2	0	0	0		
ENSG00000267795.3	SMIM22	protein_coding	-10.59302867	1.869631414	2.13E-74	2.69E-73	0.020969866	-1	147	287	254	0	0	0	0	0	0	0	0	0		
ENSG00000114631.10	PODXL2	protein_coding	-3.389769593	3.830345622	2.26E-74	2.84E-73	0.015200619	-1	512	984	841	54	73	67	63	49	41	36	76	45		
ENSG00000083799.15	CYLD	protein_coding	2.237886955	5.728099895	2.26E-74	2.84E-73	0.007818962	1	237	266	252	724	1026	1112	1033	818	835	650	1014	890		
ENSG00000178662.13	CSRNP3	protein_coding	10.28472284	2.488075644	2.34E-74	2.95E-73	0.018624745	1	0	0	0	52	93	77	113	87	112	96	137	153		
ENSG00000134595.7	SOX3	protein_coding	-7.293525676	1.498244259	2.66E-74	3.34E-73	0.011739767	-1	127	206	181	0	0	0	0	0	0	0	0	2		
ENSG00000184588.15	PDE4B	protein_coding	4.368089935	3.029914997	3.40E-74	4.27E-73	0.011219991	1	10	6	14	114	190	149	162	134	128	131	169	144		
ENSG00000145242.11	EPHA5	protein_coding	8.591734425	2.509073211	3.50E-74	4.40E-73	0.019209114	1	0	0	1	70	88	103	123	84	75	80	164	153		
ENSG00000139211.6	AMIGO2	protein_coding	2.242365529	7.330501056	3.59E-74	4.51E-73	0.00952577	1	756	826	1118	2116	2831	3368	2374	2289	2117	2416	4028	2747		
ENSG00000050405.11	LIMA1	protein_coding	2.315234705	7.078088584	4.37E-74	5.48E-73	0.010064882	1	694	757	789	1741	1860	2534	2351	1901	1838	2140	2922	2889		
ENSG00000156959.8	LHFPL4	protein_coding	10.07804675	2.619702202	4.64E-74	5.81E-73	0.014217251	1	0	0	0	89	141	132	116	103	99	104	152	81		
ENSG00000112852.6	PCDHB2	protein_coding	-6.084458144	1.766506847	4.87E-74	6.09E-73	0.013705675	-1	159	206	239	3	2	3	4	1	5	1	2	3		
ENSG00000157502.10	MUM1L1	protein_coding	-10.03187608	1.346830984	5.71E-74	7.14E-73	0.010714824	-1	127	159	172	0	0	0	0	0	0	0	0	0		
ENSG00000143217.8	PVRL4	protein_coding	-8.255286431	2.385363226	6.32E-74	7.90E-73	0.030283704	-1	192	432	393	0	0	0	1	0	0	0	2	0		
ENSG00000139793.16	MBNL2	protein_coding	2.064911057	6.831786453	7.02E-74	8.77E-73	0.007882311	1	596	648	637	1331	2059	2129	2213	1894	1852	1532	2137	1960		
ENSG00000086300.13	SNX10	protein_coding	-5.582615908	3.095622237	7.45E-74	9.29E-73	0.029337319	-1	592	529	470	4	9	12	9	7	5	6	10	8		
ENSG00000115290.7	GRB14	protein_coding	-6.026203104	1.702164285	7.68E-74	9.57E-73	0.012385296	-1	152	235	195	0	3	3	4	1	1	1	1	4		
ENSG00000088002.9	SULT2B1	protein_coding	-7.535810723	2.228717044	8.01E-74	9.97E-73	0.025487682	-1	182	329	369	0	5	1	6	3	2	1	2	0		
ENSG00000161905.10	ALOX15	protein_coding	-8.121943562	1.504226428	8.46E-74	1.05E-72	0.013301718	-1	125	212	181	0	0	0	0	0	0	0	1	0		
ENSG00000275342.2	SGK223	protein_coding	2.7081812	5.892915438	9.45E-74	1.17E-72	0.011647176	1	116	207	204	1144	1502	1671	906	907	851	725	1090	615		
ENSG00000158321.13	AUTS2	protein_coding	-8.058785232	1.450568082	1.45E-73	1.80E-72	0.012240359	-1	124	177	193	0	0	1	0	1	0	0	1	0		
ENSG00000120318.13	ARAP3	protein_coding	5.665908683	3.721623494	1.59E-73	1.98E-72	0.021295872	1	3	8	3	244	349	396	214	218	238	154	254	116		
ENSG00000128284.17	APOL3	protein_coding	4.653247867	3.069511228	1.65E-73	2.04E-72	0.01057992	1	5	9	7	137	178	159	200	176	135	103	147	131		
ENSG00000075239.11	ACAT1	protein_coding	1.960193006	6.920676305	1.88E-73	2.33E-72	0.007204828	1	670	811	724	1553	1996	2422	2204	1965	1789	1560	2465	2131		
ENSG00000188677.12	PARVB	protein_coding	-7.288947821	1.533272741	1.95E-73	2.42E-72	0.011548112	-1	127	187	198	2	4	2	3	1	2	1	0	1		
ENSG00000148120.12	C9orf3	protein_coding	1.789218858	6.504258836	2.32E-73	2.87E-72	0.005653151	1	425	598	564	1304	1718	1880	1878	1574	1401	1116	1588	1180		
ENSG00000107201.7	DDX58	protein_coding	2.217629677	6.886925387	2.36E-73	2.92E-72	0.009039105	1	459	512	484	1980	2521	2791	2308	1838	1967	1273	1757	1798		
ENSG00000067992.10	PDK3	protein_coding	-2.477273153	4.187864154	2.37E-73	2.93E-72	0.008456232	-1	724	894	915	86	104	129	123	118	105	95	136	93		
ENSG00000136866.11	ZFP37	protein_coding	7.848346617	3.034825454	2.43E-73	3.00E-72	0.020241223	1	0	1	1	103	188	182	161	169	153	92	137	167		
ENSG00000118898.13	PPL	protein_coding	-2.852686156	5.733657781	2.93E-73	3.61E-72	0.013768891	-1	1490	2241	2571	648	974	1000	268	249	337	184	236	189		
ENSG00000109805.7	NCAPG	protein_coding	2.225924687	7.94223853	3.52E-73	4.33E-72	0.009647944	1	1111	1287	1386	3557	4084	5574	4139	3565	3656	3336	4575	4661		
ENSG00000206538.5	VGLL3	protein_coding	5.338101828	2.681433355	4.26E-73	5.24E-72	0.018245085	1	3	3	10	74	89	111	114	84	97	95	206	176		
ENSG00000137996.10	RTCA	protein_coding	2.219566787	5.812444628	5.17E-73	6.35E-72	0.008277056	1	294	302	358	663	917	995	937	939	782	836	1269	1081		
ENSG00000123240.14	OPTN	protein_coding	1.93778306	6.914315394	6.92E-73	8.50E-72	0.007005961	1	576	696	671	1840	2628	2676	2143	1804	1869	1353	2071	1895		
ENSG00000104267.7	CA2	protein_coding	-3.81798803	2.998111041	7.91E-73	9.71E-72	0.015367683	-1	424	525	416	9	19	16	26	20	18	22	29	18		
ENSG00000163110.12	PDLIM5	protein_coding	1.840774694	8.233752837	9.09E-73	1.12E-71	0.006790681	1	1766	2105	2187	4065	5960	6113	4808	4087	4063	3987	6005	5502		
ENSG00000175274.16	TP53I11	protein_coding	-5.783873013	2.497269023	9.34E-73	1.14E-71	0.024178928	-1	217	408	422	8	11	5	5	7	1	3	8	2		
ENSG00000150093.16	ITGB1	protein_coding	2.193043041	9.995978248	1.06E-72	1.30E-71	0.009685493	1	5116	5903	5621	12892	17586	19174	17216	15775	15924	14457	18940	20688		
ENSG00000158258.13	CLSTN2	protein_coding	-11.84876222	3.029998856	1.55E-72	1.90E-71	0.046323351	-1	360	435	840	0	0	0	0	1	1	0	0	0		
ENSG00000164574.13	GALNT10	protein_coding	1.843476637	7.998478475	1.60E-72	1.95E-71	0.006721069	1	981	1498	1555	3963	4860	5876	5312	4377	4218	2821	4370	3047		
ENSG00000138439.11	FAM117B	protein_coding	-3.701763534	3.136252115	2.55E-72	3.11E-71	0.013837867	-1	407	429	448	54	68	67	50	36	38	25	21	24		
ENSG00000164128.4	NPY1R	protein_coding	-3.454090858	3.090479433	3.12E-72	3.80E-71	0.012819346	-1	414	494	468	25	39	38	30	17	24	24	28	37		
ENSG00000184160.7	ADRA2C	protein_coding	-7.112937744	3.065299164	3.14E-72	3.82E-71	0.038470901	-1	288	792	591	5	4	3	3	3	3	3	5	0		
ENSG00000178096.8	BOLA1	protein_coding	-3.324562967	3.604394185	3.18E-72	3.87E-71	0.014190418	-1	464	840	632	40	57	50	73	57	44	36	62	38		
ENSG00000171241.6	SHCBP1	protein_coding	2.024063594	6.688779368	4.69E-72	5.71E-71	0.007754103	1	533	624	670	1392	1770	2055	1808	1548	1546	1298	2082	1938		
ENSG00000135862.5	LAMC1	protein_coding	1.712597681	8.28670788	4.85E-72	5.89E-71	0.005953015	1	1719	2380	2234	4497	5869	6235	5167	4581	5011	3989	5987	4766		
ENSG00000188938.13	FAM120AOS	protein_coding	-2.127077991	5.576843412	5.88E-72	7.14E-71	0.00815197	-1	1539	2220	2060	423	439	538	410	358	298	280	360	297		
ENSG00000110090.10	CPT1A	protein_coding	-2.000896191	6.624211971	6.12E-72	7.43E-71	0.007792169	-1	3263	4380	4593	866	1066	1364	538	486	552	612	906	652		
ENSG00000162545.5	CAMK2N1	protein_coding	-3.668259455	3.41804819	8.32E-72	1.01E-70	0.016248913	-1	532	615	521	46	53	78	45	40	39	20	34	40		
ENSG00000151470.10	C4orf33	protein_coding	2.839936641	3.978944751	9.11E-72	1.10E-70	0.008495994	1	53	66	47	205	279	295	328	257	245	224	330	293		
ENSG00000013297.8	CLDN11	protein_coding	6.394273836	1.582394053	9.95E-72	1.21E-70	0.007884503	1	1	2	1	22	27	31	57	43	40	80	98	85		
ENSG00000167528.10	ZNF641	protein_coding	-2.80675849	3.944682446	1.14E-71	1.38E-70	0.010345891	-1	543	714	747	87	135	154	114	126	124	51	79	73		
ENSG00000213626.9	LBH	protein_coding	6.930367138	2.913401283	1.16E-71	1.40E-70	0.02520986	1	1	2	2	97	203	177	133	102	69	150	197	121		
ENSG00000176532.3	PRR15	protein_coding	-9.918060901	1.263056544	1.21E-71	1.47E-70	0.009626779	-1	109	156	160	2	0	1	1	1	0	0	0	0		
ENSG00000072133.8	RPS6KA6	protein_coding	-8.80579233	2.109807932	1.30E-71	1.57E-70	0.028003838	-1	280	249	278	0	0	0	0	0	0	0	1	0		
ENSG00000241399.4	CD302	protein_coding	3.29163282	3.810271388	1.36E-71	1.64E-70	0.01089394	1	26	32	46	238	292	332	259	196	192	188	264	269		
ENSG00000170485.14	NPAS2	protein_coding	2.713699459	4.030827793	1.93E-71	2.32E-70	0.006995774	1	43	57	64	236	322	339	346	288	265	208	321	237		
ENSG00000197323.8	TRIM33	protein_coding	-2.436502966	7.432739575	2.50E-71	3.00E-70	0.011769992	-1	7786	7920	8638	969	1281	1423	1096	896	906	819	1135	1268		
ENSG00000145103.10	ILDR1	protein_coding	-10.02905729	1.352239572	4.16E-71	5.00E-70	0.012128644	-1	110	179	172	0	0	1	0	0	0	0	0	0		
ENSG00000143228.10	NUF2	protein_coding	2.447753145	6.260978094	4.55E-71	5.46E-70	0.010804093	1	356	365	339	1072	1402	1632	1235	1161	1035	1062	1533	1560		
ENSG00000138686.7	BBS7	protein_coding	2.293483204	5.202623295	5.54E-71	6.64E-70	0.008139619	1	160	196	204	481	625	666	689	555	604	540	710	690		
ENSG00000163359.13	COL6A3	protein_coding	3.619724745	4.298445724	7.10E-71	8.52E-70	0.014097147	1	23	33	31	324	511	395	444	362	372	209	355	205		
ENSG00000179178.8	TMEM125	protein_coding	-8.215316618	2.359166193	8.34E-71	9.98E-70	0.031965567	-1	187	440	368	0	2	0	0	0	1	0	0	2		
ENSG00000166788.7	SAAL1	protein_coding	2.000202167	5.830250844	8.84E-71	1.06E-69	0.007271377	1	340	449	361	645	856	1000	925	877	798	897	1257	1114		
ENSG00000127324.6	TSPAN8	protein_coding	9.777987405	1.651228895	9.49E-71	1.13E-69	0.009245059	1	0	0	0	34	50	55	42	30	31	86	100	85		
ENSG00000137648.14	TMPRSS4	protein_coding	-10.10586185	1.418766467	1.08E-70	1.29E-69	0.013838942	-1	120	202	164	0	0	0	0	0	0	0	0	0		
ENSG00000138758.9	11-Sep	protein_coding	1.853552341	8.369407148	1.09E-70	1.30E-69	0.007073159	1	1626	1831	2029	5004	6646	7485	6085	5329	5176	3638	5546	5010		
ENSG00000205808.5	PPAPDC2	protein_coding	-2.885571246	3.420269096	1.39E-70	1.65E-69	0.009858814	-1	406	579	553	46	77	62	73	63	50	37	70	41		
ENSG00000023697.10	DERA	protein_coding	1.722696641	6.262625704	1.49E-70	1.77E-69	0.005343861	1	391	565	531	1071	1411	1487	1466	1306	1189	959	1364	1144		
ENSG00000151651.13	ADAM8	protein_coding	4.112640276	5.620505046	1.61E-70	1.92E-69	0.023171954	1	22	50	42	888	1311	1194	1164	1078	979	451	671	275		
ENSG00000154265.13	ABCA5	protein_coding	-3.384299348	4.368676199	1.82E-70	2.17E-69	0.017973227	-1	1123	1116	1101	87	91	127	73	64	63	47	95	91		
ENSG00000123737.10	EXOSC9	protein_coding	2.01228936	6.4445265	2.03E-70	2.41E-69	0.007748891	1	488	601	512	1044	1458	1653	1596	1346	1266	1244	1700	1648		
ENSG00000189366.7	ALG1L	protein_coding	-10.59454519	1.869508536	2.13E-70	2.53E-69	0.024399714	-1	158	312	217	0	0	0	0	0	0	0	0	0		
ENSG00000177311.8	ZBTB38	protein_coding	2.020286122	7.245233166	2.43E-70	2.89E-69	0.008074589	1	682	742	840	2135	3050	3178	3122	2399	2607	1763	2461	2323		
ENSG00000108465.12	CDK5RAP3	protein_coding	-2.576210137	4.755411714	3.32E-70	3.94E-69	0.010783911	-1	849	1346	1229	219	342	415	170	153	138	105	190	113		
ENSG00000108176.12	DNAJC12	protein_coding	-6.406556037	2.554234062	4.47E-70	5.30E-69	0.029616391	-1	366	438	296	3	4	2	4	0	4	3	2	4		
ENSG00000006016.8	CRLF1	protein_coding	-8.837099466	2.174707967	4.84E-70	5.73E-69	0.029736465	-1	168	387	309	1	0	0	1	1	1	0	1	0		
ENSG00000101493.8	ZNF516	protein_coding	-3.006509001	3.755992229	7.66E-70	9.06E-69	0.011732626	-1	452	733	649	75	119	138	116	87	77	56	57	46		
ENSG00000218336.5	TENM3	protein_coding	2.235481023	5.982707566	8.10E-70	9.57E-69	0.008771966	1	219	291	369	962	1216	1391	1106	971	1091	770	1177	984		
ENSG00000196670.11	ZFP62	protein_coding	-2.895033258	4.939437228	8.76E-70	1.03E-68	0.014369154	-1	1394	1550	1608	156	203	252	148	142	156	104	152	181		
ENSG00000134830.5	C5AR2	protein_coding	-7.497642742	1.697504368	1.18E-69	1.40E-68	0.018635487	-1	155	255	181	1	1	0	1	1	2	1	1	0		
ENSG00000186446.9	ZNF501	protein_coding	9.738691838	2.496663927	1.24E-69	1.46E-68	0.008916891	1	0	0	0	73	116	116	128	129	104	66	108	92		
ENSG00000140836.12	ZFHX3	protein_coding	-2.65167365	4.810706925	1.36E-69	1.61E-68	0.011727234	-1	1090	1195	1347	248	287	281	208	162	179	98	172	146		
ENSG00000106665.13	CLIP2	protein_coding	3.091508164	5.427703571	1.51E-69	1.77E-68	0.014874662	1	59	119	101	791	1116	1077	789	694	735	512	769	398		
ENSG00000026950.14	BTN3A1	protein_coding	4.227274322	3.487515981	1.51E-69	1.78E-68	0.010594971	1	11	11	8	187	279	222	267	243	221	111	165	129		
ENSG00000178764.7	ZHX2	protein_coding	-2.562502712	4.040259281	2.05E-69	2.41E-68	0.009472788	-1	660	760	851	93	134	139	103	78	81	69	114	92		
ENSG00000129355.6	CDKN2D	protein_coding	3.205734792	4.620220939	2.44E-69	2.87E-68	0.013616657	1	37	58	67	377	535	525	547	467	409	336	462	259		
ENSG00000099337.3	KCNK6	protein_coding	-2.932784205	3.396127037	2.52E-69	2.96E-68	0.010223849	-1	360	609	529	54	89	93	57	50	50	38	61	39		
ENSG00000133687.13	TMTC1	protein_coding	-6.822762424	1.908157914	2.53E-69	2.97E-68	0.021100691	-1	184	214	289	2	1	1	3	1	1	2	2	0		
ENSG00000124249.6	KCNK15	protein_coding	-5.676684856	2.932290957	2.54E-69	2.98E-68	0.030910306	-1	300	710	493	1	3	1	2	1	0	8	9	3		
ENSG00000206503.9	HLA-A	protein_coding	2.85690827	8.065418291	2.84E-69	3.33E-68	0.016184846	1	453	968	833	4222	6134	5192	5570	5149	4394	3351	5218	2850		
ENSG00000196937.8	FAM3C	protein_coding	2.42449795	5.35460584	5.02E-69	5.88E-68	0.009903044	1	194	198	205	565	733	819	654	580	570	605	830	852		
ENSG00000116254.15	CHD5	protein_coding	-5.549086859	1.4639213	5.27E-69	6.17E-68	0.009268059	-1	126	180	177	2	3	1	1	3	0	1	3	3		
ENSG00000112964.11	GHR	protein_coding	-7.902063043	1.306285114	5.53E-69	6.47E-68	0.010917023	-1	129	156	155	0	0	0	1	0	1	0	0	1		
ENSG00000179627.9	ZBTB42	protein_coding	-4.021666188	3.989905135	5.54E-69	6.48E-68	0.023423319	-1	516	1121	1100	54	74	75	64	63	43	35	57	25		
ENSG00000149269.7	PAK1	protein_coding	2.310728374	5.12925149	5.90E-69	6.89E-68	0.008314796	1	140	164	196	437	676	694	627	616	531	504	664	586		
ENSG00000133056.11	PIK3C2B	protein_coding	-3.113563158	4.0632689	7.05E-69	8.22E-68	0.01425063	-1	607	761	962	132	139	145	123	81	99	57	76	57		
ENSG00000146151.10	HMGCLL1	protein_coding	-5.234800629	2.1651245	7.36E-69	8.57E-68	0.018853969	-1	217	262	336	1	6	2	2	1	5	5	4	6		
ENSG00000117632.18	STMN1	protein_coding	1.532699497	9.058565359	1.03E-68	1.20E-67	0.005127411	1	3366	4375	4479	6981	9508	10516	9603	8177	7860	6777	9951	8383		
ENSG00000086827.6	ZW10	protein_coding	1.760407083	6.535714272	1.54E-68	1.79E-67	0.006074835	1	556	719	670	1243	1612	1849	1561	1400	1305	1323	1735	1599		
ENSG00000187672.10	ERC2	protein_coding	-4.044875006	2.091790794	1.86E-68	2.16E-67	0.010599854	-1	195	259	249	6	13	16	15	5	6	8	14	8		
ENSG00000165801.7	ARHGEF40	protein_coding	3.622200919	4.706582032	1.92E-68	2.23E-67	0.016868697	1	35	41	35	494	656	626	560	476	424	292	474	222		
ENSG00000211448.9	DIO2	protein_coding	-3.740731559	4.347899865	2.14E-68	2.48E-67	0.022448782	-1	998	1341	1538	13	23	16	22	16	16	49	56	97		
ENSG00000258289.5	CHURC1	protein_coding	-2.365652678	5.530079857	2.91E-68	3.38E-67	0.01084678	-1	1983	2225	1970	284	393	434	311	266	263	218	321	322		
ENSG00000164181.11	ELOVL7	protein_coding	-2.84146633	5.014340078	3.25E-68	3.76E-67	0.014446275	-1	1459	1739	1787	116	170	256	145	122	146	127	182	186		
ENSG00000135473.12	PAN2	protein_coding	-2.648722169	4.298404296	3.92E-68	4.54E-67	0.011026232	-1	651	1051	965	134	207	199	106	121	101	82	139	80		
