Ensembl_ID	Gene_ID	Gene_Type	logConc	logFC	pVal.Tgw	adj.pVal.Tgw	Tgw.Disp	UpDown.Tgw	MCF7_R1	MCF7_R2	MCF7_R3	MDA_R1	MDA_R2	MDA_R3	MDA_siNS_R1	MDA_siNS_R2	MDA_siNS_R3	MDA_siRunx1_R1	MDA_siRunx1_R1.1	MDA_siRunx1_R1.2		
ENSG00000268613.1	CTD-2620I22.7	lincRNA	5.840923464	0.220043317	8.20E-19	2.79E-18	0.006428697	1	0	0	1	20	26	34	22	16	20	10	17	14		
ENSG00000273702.1	RP11-758H9.2	lincRNA	-1.996467806	1.445309914	8.86E-19	3.01E-18	0.010528994	-1	86	111	121	11	16	21	16	18	22	19	22	13		
ENSG00000259723.1	RP5-823G15.5	antisense	-7.608865301	-0.726323851	9.39E-19	3.19E-18	0.014652092	-1	26	27	32	0	0	0	0	0	0	0	0	0		
ENSG00000232956.6	SNHG15	lincRNA	1.346616928	4.800542114	1.12E-18	3.78E-18	0.013238614	1	150	298	267	292	450	532	456	433	377	439	647	404		
ENSG00000271721.1	RP11-337C18.9	antisense	-2.037551976	1.799404792	1.20E-18	4.06E-18	0.016789461	-1	133	140	123	23	28	39	27	21	21	20	18	22		
ENSG00000260239.1	RP11-274H24.1	lincRNA	-6.115829054	-0.212559825	1.32E-18	4.46E-18	0.052709072	-1	36	63	29	0	0	2	1	0	0	1	1	0		
ENSG00000224959.1	AC017002.2	lincRNA	2.786008607	1.125603195	1.40E-18	4.72E-18	0.0152909	1	5	8	11	30	35	55	35	38	45	27	33	33		
ENSG00000272808.2	RP11-66B24.7	processed_transcript	-2.523283731	0.968694898	1.76E-18	5.89E-18	0.01664361	-1	78	72	85	10	13	13	11	9	9	7	17	9		
ENSG00000267296.2	CEBPA-AS1	antisense	-4.753525333	-0.177575387	2.51E-18	8.37E-18	0.02809955	-1	27	44	56	0	1	0	1	0	2	0	5	1		
ENSG00000267745.1	RP11-686D22.8	processed_transcript	7.578290508	0.276874072	3.12E-18	1.04E-17	0.015465638	1	0	0	0	17	25	39	22	15	22	16	18	14		
ENSG00000277782.1	RP11-775C24.5	lincRNA	-3.447168619	0.004907254	3.25E-18	1.08E-17	0.00957344	-1	33	53	42	5	3	5	2	4	2	2	3	4		
ENSG00000203688.4	RP11-351J23.1	lincRNA	5.05461664	-0.122183152	3.71E-18	1.22E-17	0.011801443	1	0	2	0	13	19	15	21	23	13	10	10	11		
ENSG00000245662.2	RP11-184E9.1	lincRNA	7.596970011	0.652018623	4.23E-18	1.39E-17	0.016620873	1	0	0	0	35	32	37	25	22	13	30	31	24		
ENSG00000272070.1	AC005618.6	lincRNA	-2.394103582	1.098670341	4.28E-18	1.41E-17	0.018679222	-1	84	102	90	13	14	8	9	17	11	6	12	3		
ENSG00000232677.4	LINC00665	lincRNA	3.531145671	0.833265604	4.60E-18	1.52E-17	0.017286981	1	2	4	4	19	27	40	30	37	18	32	41	32		
ENSG00000258077.2	RP11-114H23.1	lincRNA	5.029541183	0.10810802	4.69E-18	1.54E-17	0.010457948	1	0	2	0	15	18	31	21	20	15	12	19	12		
ENSG00000233725.5	LINC00284	lincRNA	-5.685185949	-0.600676735	4.85E-18	1.60E-17	0.023702537	-1	31	27	36	0	0	0	1	0	0	0	0	0		
ENSG00000235269.1	AL162759.1	lincRNA	7.648576222	0.31273407	4.91E-18	1.62E-17	0.023419407	1	0	0	0	10	23	32	24	16	22	24	25	17		
ENSG00000230590.5	FTX	lincRNA	-1.737559582	2.932370518	5.05E-18	1.66E-17	0.019166931	-1	268	280	281	39	77	89	70	70	39	48	75	60		
ENSG00000205913.4	SRRM2-AS1	antisense	-2.922078112	0.525925298	5.33E-18	1.75E-17	0.015718669	-1	43	78	54	7	15	12	8	3	5	3	7	4		
ENSG00000229312.2	RP11-470P21.2	antisense	-7.481341028	-0.807366414	6.94E-18	2.27E-17	0.010208569	-1	22	28	28	0	0	1	0	0	0	0	0	0		
ENSG00000270504.1	RP11-420L9.5	antisense	3.856049287	0.767495208	7.51E-18	2.45E-17	0.016720524	1	2	3	2	36	33	33	30	27	19	18	35	34		
ENSG00000248092.5	NNT-AS1	antisense	1.233865292	4.560425472	8.97E-18	2.92E-17	0.010987501	1	207	230	237	337	395	456	428	353	351	240	397	384		
ENSG00000183250.9	C21orf67	lincRNA	-1.638542932	2.087827519	9.71E-18	3.16E-17	0.010004774	-1	106	186	157	32	47	47	36	34	31	25	40	21		
ENSG00000273456.1	RP11-686O6.2	lincRNA	-3.243999582	0.273891443	1.02E-17	3.31E-17	0.016933658	-1	49	52	49	7	2	6	3	5	3	6	9	4		
ENSG00000260267.1	RP11-452L6.5	antisense	-1.875941842	2.777960598	1.12E-17	3.62E-17	0.023298257	-1	165	353	336	44	56	52	49	63	48	36	51	26		
ENSG00000280111.1	CTA-292E10.9	antisense	-1.84271127	2.139923828	1.18E-17	3.83E-17	0.016341635	-1	158	159	167	30	35	33	27	35	34	33	46	28		
ENSG00000238160.1	AC116366.5	antisense	5.863335361	-0.410345155	1.22E-17	3.94E-17	0.022998107	1	0	0	1	4	13	6	22	24	13	9	8	8		
ENSG00000261654.1	RP11-96K19.4	sense_overlapping	-3.525670959	0.069725108	1.42E-17	4.59E-17	0.017321408	-1	43	45	46	3	1	6	2	5	1	3	4	7		
ENSG00000229563.4	LINC01204	lincRNA	7.580720702	-0.016535117	1.50E-17	4.85E-17	0.021735261	1	0	0	0	17	14	20	17	27	15	9	19	11		
ENSG00000259248.3	USP3-AS1	antisense	-4.272188187	0.150442631	1.53E-17	4.92E-17	0.037252275	-1	31	45	70	4	5	4	2	1	2	5	2	7		
ENSG00000261175.3	CTD-2015G9.2	lincRNA	7.5246518	0.055273041	1.66E-17	5.33E-17	0.015409273	1	0	0	0	9	17	21	25	14	18	17	25	12		
ENSG00000260257.2	RP5-1085F17.3	lincRNA	1.732455919	3.324427617	1.71E-17	5.49E-17	0.015384284	1	40	51	55	157	184	252	143	87	115	155	217	227		
ENSG00000259977.1	AL121578.2	lincRNA	-7.890196485	-0.528321485	1.87E-17	6.00E-17	0.049175192	-1	41	30	30	0	0	0	0	0	0	0	0	0		
ENSG00000272993.1	RP11-196G18.24	lincRNA	-3.748570463	0.01600486	1.98E-17	6.33E-17	0.022676866	-1	33	44	62	3	1	4	3	1	3	2	3	1		
ENSG00000247516.4	MIR4458HG	lincRNA	1.868514139	2.642101196	2.05E-17	6.55E-17	0.016029758	1	28	36	42	85	117	116	99	84	91	109	102	132		
ENSG00000246350.1	RP5-1186N24.3	antisense	-3.371192522	0.48404846	2.13E-17	6.80E-17	0.032171249	-1	45	51	83	9	6	6	7	4	1	6	7	6		
ENSG00000234380.1	LINC01426	antisense	5.049109687	-0.117547015	2.37E-17	7.58E-17	0.019203859	1	0	1	1	7	17	19	27	16	14	10	18	8		
ENSG00000250241.3	RP11-9G1.3	lincRNA	-7.466081522	-0.777145326	2.38E-17	7.61E-17	0.012508419	-1	24	27	26	0	0	0	0	0	0	2	1	1		
ENSG00000271843.1	RP11-245J9.5	lincRNA	-3.461669632	0.182981212	2.39E-17	7.64E-17	0.019132832	-1	45	49	50	4	3	11	2	1	6	3	6	2		
ENSG00000279089.1	RP11-481C4.2	TEC	-1.904606507	1.6410798	2.43E-17	7.75E-17	0.012928878	-1	95	117	121	23	36	31	28	15	20	25	21	15		
ENSG00000271933.1	RP11-338I21.1	antisense	4.30951776	0.258871219	2.47E-17	7.86E-17	0.0090174	1	3	0	1	17	18	21	23	17	22	13	28	22		
ENSG00000242687.2	AC004893.11	antisense	-2.349500617	0.840565493	2.61E-17	8.32E-17	0.01160525	-1	53	73	85	14	16	11	12	10	7	4	8	10		
ENSG00000260401.1	RP11-800A3.4	sense_overlapping	-1.401603888	3.171987961	3.03E-17	9.63E-17	0.01270527	-1	218	368	406	64	71	85	94	91	77	60	78	56		
ENSG00000280079.1	CTC-260E6.4	TEC	4.631896558	0.907876535	3.31E-17	1.05E-16	0.015743424	1	1	2	0	40	42	58	22	22	16	18	45	37		
ENSG00000226688.4	ENTPD1-AS1	antisense	-1.968937639	2.600896056	3.56E-17	1.13E-16	0.023576077	-1	190	202	193	55	42	69	42	27	38	80	79	65		
ENSG00000240086.3	RP11-657O9.1	processed_transcript	-5.54342315	-0.701399787	3.87E-17	1.22E-16	0.009892097	-1	24	33	29	0	0	0	0	0	1	0	0	0		
ENSG00000236269.1	ENO1-IT1	sense_intronic	2.284764433	1.131382608	4.66E-17	1.47E-16	0.008130157	1	8	13	15	21	35	34	44	43	38	36	41	29		
ENSG00000225138.5	CTD-2228K2.7	processed_transcript	-2.673484627	1.426088286	4.87E-17	1.53E-16	0.036519542	-1	64	145	146	15	20	22	11	13	14	15	8	4		
ENSG00000228506.1	RP11-98I9.4	antisense	-2.152253326	1.050828328	4.91E-17	1.55E-16	0.010619824	-1	71	74	88	13	16	13	12	13	12	11	16	14		
ENSG00000249199.1	CTD-2139B15.5	lincRNA	-7.495678661	-0.725624271	4.91E-17	1.55E-16	0.017240025	-1	19	26	34	2	2	0	0	0	0	1	0	1		
ENSG00000226312.5	CFLAR-AS1	antisense	5.716147559	-0.386607782	5.06E-17	1.59E-16	0.01286128	1	0	1	0	5	5	6	14	22	17	10	16	14		
ENSG00000259642.2	C15orf37	antisense	-1.838889671	1.5651545	5.48E-17	1.72E-16	0.010143549	-1	70	121	126	18	27	31	24	20	18	18	26	21		
ENSG00000255644.1	RP11-59N23.1	antisense	7.479044735	0.331448669	5.51E-17	1.73E-16	0.015716124	1	0	0	0	22	29	19	18	18	19	21	22	27		
ENSG00000274627.1	RP11-104N10.2	sense_intronic	-1.61517836	2.673544254	5.73E-17	1.80E-16	0.013883697	-1	163	223	202	73	76	128	40	46	49	40	57	52		
ENSG00000233532.3	LINC00460	lincRNA	5.712094049	-0.117271244	6.38E-17	2.00E-16	0.013869563	1	1	0	0	11	13	12	17	19	17	18	13	16		
ENSG00000270344.2	RP11-734K2.4	antisense	-2.10050279	1.33972226	6.96E-17	2.18E-16	0.01308778	-1	77	94	97	20	34	23	14	12	18	15	24	10		
ENSG00000234028.3	AC062029.1	antisense	-3.250095337	0.215628106	7.73E-17	2.41E-16	0.015127485	-1	34	59	46	6	7	7	2	5	3	3	12	3		
ENSG00000259959.1	RP11-121C2.2	lincRNA	-2.114020234	1.539950805	7.90E-17	2.47E-16	0.016980589	-1	96	97	98	29	33	40	20	18	10	11	31	23		
ENSG00000279086.1	RP11-667F14.1	TEC	7.604720715	-0.127626033	8.83E-17	2.75E-16	0.031878969	1	0	0	0	9	9	7	22	14	24	17	25	9		
ENSG00000261351.2	CTD-3185P2.1	antisense	-2.900472415	0.191310065	8.94E-17	2.78E-16	0.008207688	-1	41	51	48	5	5	7	3	4	6	3	7	3		
ENSG00000268362.3	CTD-2017D11.1	lincRNA	-1.880570724	1.930219998	9.66E-17	3.00E-16	0.014996513	-1	78	140	157	32	43	46	29	18	24	30	50	30		
ENSG00000267886.1	CTD-2291D10.4	lincRNA	-7.494285156	-0.809077559	9.68E-17	3.01E-16	0.019901314	-1	20	36	23	0	0	0	0	0	0	0	0	0		
ENSG00000276223.1	RP4-781B1.5	sense_intronic	-4.144504912	-0.093900518	1.10E-16	3.40E-16	0.03400955	-1	24	62	49	1	1	0	1	3	1	2	2	1		
ENSG00000246465.1	RP11-57A19.2	lincRNA	-5.091038844	-0.317493963	1.15E-16	3.56E-16	0.036917976	-1	19	48	46	0	0	2	1	0	1	2	3	0		
ENSG00000280187.1	CTC-351M12.1	TEC	-2.011820083	1.44368059	1.37E-16	4.25E-16	0.016760743	-1	84	111	139	10	12	16	16	24	18	8	24	16		
ENSG00000226508.1	AC104655.3	lincRNA	-7.70151196	-0.65216487	1.43E-16	4.42E-16	0.040619831	-1	23	24	44	0	0	0	0	0	0	0	0	0		
ENSG00000273301.1	RP11-314B1.2	lincRNA	3.109465799	1.431146101	1.74E-16	5.35E-16	0.029369612	1	3	7	8	37	44	40	34	37	40	40	63	87		
ENSG00000177822.5	MGC45800	antisense	2.750621339	1.183370021	1.82E-16	5.59E-16	0.014435179	1	5	5	11	26	48	47	41	39	22	38	54	35		
ENSG00000252690.3	SCARNA15	processed_transcript	-1.761010187	1.55765234	1.96E-16	6.00E-16	0.008334589	-1	84	103	116	20	23	29	19	24	20	20	29	26		
ENSG00000238290.1	RP11-431K24.1	lincRNA	7.395010534	-0.282479956	1.97E-16	6.04E-16	0.010982367	1	0	0	0	10	7	11	19	21	12	12	16	12		
ENSG00000241288.5	RP11-379B18.5	processed_transcript	-4.384702631	-0.328248377	2.52E-16	7.70E-16	0.016922059	-1	21	43	34	3	5	2	1	2	0	4	2	3		
ENSG00000272182.1	RP11-802O23.3	antisense	4.329991816	0.181858267	2.55E-16	7.79E-16	0.039644128	1	3	0	2	18	30	12	21	32	24	8	13	11		
ENSG00000261211.1	RP1-80N2.3	lincRNA	-4.480349427	-0.364834901	2.56E-16	7.81E-16	0.026645868	-1	35	31	37	3	3	0	0	3	0	2	0	2		
ENSG00000258512.1	LINC00239	lincRNA	7.473531033	-0.152126274	3.13E-16	9.55E-16	0.023790144	1	0	0	0	7	26	17	23	15	17	9	11	9		
ENSG00000259976.1	RP11-553L6.5	lincRNA	3.437709362	0.666666697	3.20E-16	9.75E-16	0.01790548	1	5	4	1	27	34	47	31	25	24	13	15	27		
ENSG00000229771.2	RP4-644L1.2	lincRNA	7.629361362	0.087465784	3.65E-16	1.11E-15	0.043528223	1	0	0	0	18	40	17	19	25	17	9	11	6		
ENSG00000272369.1	RP11-446N19.1	lincRNA	-2.752585238	0.340274159	3.73E-16	1.13E-15	0.008956098	-1	34	59	53	5	6	12	6	4	5	7	9	6		
ENSG00000272654.1	RP11-422P24.11	lincRNA	-2.836217633	0.111811238	3.95E-16	1.20E-15	0.008221233	-1	37	53	44	3	5	4	4	6	3	2	7	4		
ENSG00000228223.2	HCG11	lincRNA	-1.909974852	2.073626433	4.22E-16	1.28E-15	0.021240823	-1	161	144	156	21	45	48	29	28	31	26	31	29		
ENSG00000203635.2	AC144450.2	lincRNA	-2.613558709	0.386787498	4.58E-16	1.39E-15	0.008519074	-1	44	53	52	8	15	14	7	5	5	5	1	4		
ENSG00000229692.3	SOS1-IT1	sense_intronic	-3.395918761	0.291591017	6.28E-16	1.89E-15	0.03511384	-1	59	44	62	3	4	4	3	3	5	4	2	5		
ENSG00000253320.3	KB-1507C5.2	antisense	-2.041594078	1.375846709	6.61E-16	1.99E-15	0.016793426	-1	95	111	90	7	19	14	16	20	15	17	21	25		
ENSG00000257732.1	RP11-818F20.5	antisense	5.762283872	0.397755322	6.87E-16	2.06E-15	0.030363555	1	0	0	1	23	46	32	21	21	13	11	29	10		
ENSG00000235501.3	RP4-639F20.1	antisense	4.950130025	0.272931889	7.45E-16	2.23E-15	0.010141884	1	1	0	1	22	31	24	20	13	20	17	20	18		
ENSG00000254615.2	RP11-395G23.3	lincRNA	3.776524672	0.623181597	8.00E-16	2.40E-15	0.025746788	1	2	2	3	13	19	36	31	18	23	19	42	37		
ENSG00000235244.3	RP11-761E20.1	lincRNA	-2.080596025	0.950073615	9.03E-16	2.70E-15	0.012279229	-1	72	75	86	7	7	8	15	14	10	10	10	14		
ENSG00000205664.8	RP11-706O15.1	lincRNA	-1.59245767	2.175049979	1.01E-15	3.01E-15	0.012488943	-1	103	190	159	35	54	55	43	32	30	38	35	34		
ENSG00000259485.1	CTD-2147F2.1	lincRNA	-7.465000539	-0.835111601	1.01E-15	3.02E-15	0.027976514	-1	21	21	35	0	0	0	0	0	0	0	0	0		
ENSG00000275216.1	RP11-54H7.4	lincRNA	7.316240066	0.364036917	1.20E-15	3.55E-15	0.013943779	1	0	0	0	17	14	21	13	16	20	29	43	27		
ENSG00000260261.1	RP11-480A16.1	lincRNA	-3.704099144	-0.129683032	1.30E-15	3.86E-15	0.018385211	-1	25	53	39	4	6	6	1	2	3	0	2	1		
ENSG00000236901.4	MIR600HG	sense_intronic	-1.59407834	2.047671717	1.43E-15	4.23E-15	0.009990522	-1	91	134	153	45	57	66	35	24	29	28	45	26		
ENSG00000254286.3	RP11-89K10.1	antisense	-5.672717592	-0.585704798	1.48E-15	4.37E-15	0.044581154	-1	36	25	31	0	0	2	0	1	0	0	1	0		
ENSG00000279133.1	RP11-342K2.1	TEC	-1.768102055	2.339406334	1.61E-15	4.76E-15	0.019531322	-1	171	147	178	39	38	53	42	32	31	40	66	62		
ENSG00000269293.2	ZSCAN16-AS1	antisense	2.298608261	1.037523492	1.65E-15	4.85E-15	0.009593352	1	7	12	13	22	35	44	34	38	40	23	35	31		
ENSG00000214894.4	LINC00243	lincRNA	-1.911030357	0.948133922	1.66E-15	4.88E-15	0.007779726	-1	59	89	82	4	13	9	19	13	11	9	11	10		
ENSG00000240875.3	LINC00886	lincRNA	-2.435170202	0.847765151	1.87E-15	5.49E-15	0.02066221	-1	69	78	68	10	18	14	5	15	8	3	7	9		
ENSG00000260081.1	RP11-66N11.8	antisense	-3.200842542	0.351432259	2.10E-15	6.16E-15	0.029890764	-1	43	71	46	5	5	2	4	5	3	10	12	2		
ENSG00000226453.1	RP11-379B8.1	lincRNA	-7.393028558	-0.851888442	2.12E-15	6.22E-15	0.022229223	-1	15	34	25	0	2	0	0	0	0	0	0	0		
ENSG00000223960.4	AC009948.5	antisense	2.44767751	1.439667169	2.53E-15	7.40E-15	0.016860193	1	11	9	11	42	64	73	53	37	32	28	61	28		
ENSG00000266088.3	RP5-1028K7.2	lincRNA	7.277666623	-0.051983685	2.62E-15	7.65E-15	0.011842955	1	0	0	0	13	17	21	23	10	15	15	17	14		
ENSG00000272732.1	RP5-1159O4.2	lincRNA	-5.395411049	-0.767691266	2.72E-15	7.94E-15	0.020549958	-1	16	28	34	0	0	1	1	0	0	1	0	1		
ENSG00000246174.5	KCTD21-AS1	antisense	-1.958304676	1.171647775	3.03E-15	8.82E-15	0.009850175	-1	71	87	73	18	25	28	16	13	13	7	20	15		
ENSG00000185065.6	AC000068.5	antisense	-3.104932989	-0.098441658	3.17E-15	9.21E-15	0.008297174	-1	28	40	45	2	4	4	3	4	2	3	5	5		
ENSG00000274712.1	RP11-147L13.15	lincRNA	-1.974921226	1.033003534	3.71E-15	1.07E-14	0.011679497	-1	69	87	84	17	14	9	14	14	15	8	8	10		
ENSG00000273015.2	LINC00938	lincRNA	-1.362548412	3.01463199	3.72E-15	1.08E-14	0.012987898	-1	223	260	290	73	74	120	86	62	66	51	84	77		
ENSG00000246263.2	KB-431C1.4	antisense	-3.886050158	0.408219363	3.75E-15	1.09E-14	0.064884983	-1	78	64	47	3	3	3	1	3	5	3	1	6		
ENSG00000253738.1	OTUD6B-AS1	antisense	-1.185246501	4.943802853	4.27E-15	1.23E-14	0.013927343	-1	841	910	865	322	362	488	282	276	265	266	353	386		
ENSG00000250508.1	RP11-757G1.6	lincRNA	5.477693568	0.553110224	4.58E-15	1.32E-14	0.008246078	1	0	0	1	31	55	49	16	13	16	13	22	17		
ENSG00000258667.1	HIF1A-AS2	lincRNA	4.92259233	0.148329969	4.84E-15	1.40E-14	0.033289594	1	0	1	1	7	9	28	20	19	13	19	27	26		
ENSG00000273143.1	RP11-525A16.4	lincRNA	5.033782538	-0.217051388	5.34E-15	1.54E-14	0.029217353	1	2	0	0	9	13	17	15	18	23	4	18	8		
ENSG00000267383.4	CTC-260E6.6	antisense	4.490296205	0.430533277	5.39E-15	1.55E-14	0.024329889	1	0	2	1	26	22	39	15	22	17	19	20	28		
ENSG00000280374.1	RP11-337N6.3	sense_intronic	7.308615629	-0.126192923	5.48E-15	1.58E-14	0.019059004	1	0	0	0	13	21	21	19	18	12	8	20	5		
ENSG00000197180.2	CH17-340M24.3	lincRNA	-1.875416659	1.691357275	6.77E-15	1.94E-14	0.020342451	-1	105	150	127	20	17	17	35	27	12	18	30	14		
ENSG00000261754.2	CTC-523E23.1	lincRNA	-3.519896994	-0.149783872	6.85E-15	1.96E-14	0.025305234	-1	38	34	45	0	1	6	3	1	3	2	3	3		
ENSG00000275322.1	RP11-262A16.1	lincRNA	-3.479076865	-0.388299407	7.39E-15	2.12E-14	0.009975469	-1	27	34	38	2	1	0	3	1	2	0	3	3		
ENSG00000251562.5	MALAT1	lincRNA	-1.329496322	9.219198311	8.45E-15	2.41E-14	0.020311369	-1	20783	17581	18322	4348	7684	7295	5915	5206	5309	4409	6559	7298		
ENSG00000276564.1	CTA-276F8.1	lincRNA	-3.377496893	-0.159378915	9.15E-15	2.61E-14	0.015579406	-1	28	34	45	2	7	8	3	1	3	1	4	2		
ENSG00000231566.1	RP5-1158E12.3	lincRNA	4.343218472	0.006268465	1.08E-14	3.08E-14	0.008703458	1	0	0	3	19	16	23	18	14	17	10	18	14		
ENSG00000260336.1	RP11-395B7.7	sense_overlapping	-1.607071303	3.421295195	1.16E-14	3.29E-14	0.022159461	-1	277	267	353	175	188	240	65	61	83	49	91	91		
ENSG00000269926.1	RP11-442H21.2	antisense	3.767946492	0.110095375	1.33E-14	3.78E-14	0.052700493	1	2	2	5	4	10	7	26	39	25	8	29	8		
ENSG00000276116.1	FUT8-AS1	antisense	-2.231632179	1.45679902	1.40E-14	3.97E-14	0.02976425	-1	64	150	128	10	18	24	15	20	15	7	24	12		
ENSG00000240567.1	RP11-3P17.4	lincRNA	-4.141817152	-0.573316696	1.43E-14	4.05E-14	0.010412245	-1	25	30	27	0	1	2	2	0	1	2	4	3		
ENSG00000256073.3	C21orf119	lincRNA	-1.637066285	1.793783938	1.44E-14	4.07E-14	0.013679585	-1	91	169	121	19	28	30	37	26	23	21	32	19		
ENSG00000247151.4	CSTF3-AS1	antisense	4.312221072	0.046972501	1.47E-14	4.16E-14	0.007204041	1	1	2	0	14	18	16	18	16	14	13	28	17		
ENSG00000236914.3	RP11-1008C21.2	lincRNA	4.371063711	-0.123751203	1.50E-14	4.24E-14	0.0161452	1	1	1	1	10	11	20	17	20	13	14	20	9		
ENSG00000213062.4	RP1-206D15.6	lincRNA	-2.934378612	0.146603342	1.52E-14	4.30E-14	0.022251625	-1	38	44	62	1	3	4	1	6	6	3	4	5		
ENSG00000274828.1	RP11-567M16.6	lincRNA	-1.912081614	0.872829345	1.71E-14	4.81E-14	0.00776746	-1	58	79	66	13	13	14	17	10	11	8	10	10		
ENSG00000279776.1	RP1-86D1.3	TEC	-3.509428988	-0.29581914	1.81E-14	5.08E-14	0.011081902	-1	30	33	38	0	4	2	1	3	2	3	4	3		
ENSG00000245648.1	RP11-277P12.20	antisense	3.960767246	0.295616729	1.94E-14	5.46E-14	0.044618113	1	0	5	1	15	27	18	15	24	30	22	19	14		
ENSG00000254635.3	WAC-AS1	antisense	-1.104331043	4.530603637	1.97E-14	5.52E-14	0.011604065	-1	578	665	605	272	390	417	198	197	216	171	256	241		
ENSG00000277022.1	RP3-453C12.15	lincRNA	-5.344802459	-0.846057768	1.99E-14	5.58E-14	0.025202922	-1	27	25	22	0	0	0	1	0	0	0	1	0		
ENSG00000280099.1	RP11-33E12.2	TEC	-2.615574323	0.490426647	2.11E-14	5.91E-14	0.02045359	-1	40	49	69	9	7	14	10	2	6	7	9	9		
ENSG00000227954.4	TARID	antisense	7.157831593	-0.077467573	2.29E-14	6.42E-14	0.010300385	1	0	0	0	12	11	22	15	13	16	13	21	19		
ENSG00000277945.1	RP11-677M24.1	sense_intronic	7.160142137	-0.293840129	2.87E-14	8.01E-14	0.011655261	1	0	0	0	12	15	15	11	19	14	9	12	12		
ENSG00000262202.4	SNORD3D	lincRNA	1.792791291	2.87642675	3.15E-14	8.77E-14	0.027484279	1	26	74	68	103	94	124	138	139	125	97	171	81		
ENSG00000245532.5	NEAT1	lincRNA	-1.487216073	6.476690926	3.19E-14	8.86E-14	0.025876282	-1	3612	3359	2757	418	1008	726	878	811	833	624	906	815		
ENSG00000251580.1	RP11-539L10.3	lincRNA	-3.00929165	0.28928776	3.36E-14	9.32E-14	0.029092407	-1	33	71	49	3	8	5	4	6	3	1	11	5		
ENSG00000253404.1	AC034243.1	antisense	-4.694052417	-0.640025266	3.61E-14	9.98E-14	0.023342542	-1	16	33	36	0	1	1	0	2	0	1	1	1		
ENSG00000241544.1	RP11-6F2.5	lincRNA	7.160089382	-0.464695578	3.62E-14	1.00E-13	0.013076958	1	0	0	0	7	4	6	12	17	15	12	19	11		
ENSG00000273783.1	CTD-2506P8.6	antisense	-2.068837768	1.037276478	3.82E-14	1.06E-13	0.017144738	-1	59	97	77	4	12	16	19	8	12	16	13	18		
ENSG00000268798.1	CTB-25B13.5	lincRNA	2.874847495	0.850627358	4.11E-14	1.13E-13	0.014686473	1	5	6	4	34	32	35	31	31	18	25	44	25		
ENSG00000224652.1	LINC00885	lincRNA	-5.312939911	-0.847801086	4.55E-14	1.25E-13	0.024548918	-1	21	20	32	0	0	1	0	1	0	0	1	0		
ENSG00000278385.1	RP11-89H19.2	lincRNA	-3.858862609	-0.587113432	4.62E-14	1.27E-13	0.011458124	-1	25	30	33	1	0	1	0	1	3	1	0	1		
ENSG00000265666.1	RARA-AS1	antisense	4.900656132	-0.302600734	5.73E-14	1.57E-13	0.026352707	1	1	0	1	8	15	12	15	15	21	14	8	8		
ENSG00000228613.1	AC144450.1	antisense	-4.531954659	-0.558073516	5.98E-14	1.64E-13	0.010843919	-1	23	26	26	5	5	6	0	2	0	3	1	1		
ENSG00000270964.1	RP11-502I4.3	lincRNA	-3.331969222	-0.305370714	6.08E-14	1.67E-13	0.017374163	-1	32	39	32	1	2	1	5	1	1	5	1	2		
ENSG00000272711.1	RP11-259N19.1	lincRNA	-2.137492802	0.810888267	6.29E-14	1.72E-13	0.008021905	-1	41	62	67	15	15	24	9	9	9	10	19	14		
ENSG00000204792.2	LINC01291	lincRNA	-3.546170744	0.211682972	6.31E-14	1.73E-13	0.056911325	-1	68	48	49	2	1	3	2	3	5	1	4	0		
ENSG00000279742.1	RP11-700A24.1	TEC	-2.311671489	0.59716608	6.43E-14	1.76E-13	0.016957338	-1	46	54	77	6	8	10	11	7	7	10	8	7		
ENSG00000260565.4	ERVK13-1	processed_transcript	-1.409775185	2.240905479	6.53E-14	1.79E-13	0.010815369	-1	126	152	182	42	55	69	38	38	46	27	38	30		
ENSG00000272777.1	RP11-571L19.8	lincRNA	2.605977137	1.130191468	6.75E-14	1.84E-13	0.02003545	1	9	6	8	22	57	43	35	37	29	26	43	42		
ENSG00000276007.1	RP11-358L22.3	sense_intronic	-3.035112454	-0.03636294	6.73E-14	1.84E-13	0.018203928	-1	40	42	36	5	7	4	4	4	2	4	3	1		
ENSG00000248360.5	LINC00504	lincRNA	-4.173222755	-0.608250338	6.86E-14	1.87E-13	0.026183108	-1	29	31	23	2	1	2	3	0	0	2	0	1		
ENSG00000228989.1	AC133528.2	antisense	-3.068179157	0.299210422	7.51E-14	2.05E-13	0.027396431	-1	33	64	38	12	15	10	3	1	7	4	7	5		
ENSG00000260219.2	RP11-347C12.10	lincRNA	-2.142134082	0.489406323	7.88E-14	2.15E-13	0.008026798	-1	42	61	61	9	6	7	9	11	6	5	9	5		
ENSG00000260035.1	CTD-2651B20.6	sense_intronic	2.315542152	0.811431414	8.21E-14	2.23E-13	0.00729723	1	6	10	9	18	29	29	28	30	31	29	37	26		
ENSG00000235437.5	LINC01278	processed_transcript	2.018000813	1.71929486	8.82E-14	2.40E-13	0.019274159	1	15	19	22	47	64	56	52	66	43	52	73	37		
ENSG00000264672.3	RP11-112H10.4	antisense	-2.908838402	-0.132232458	9.40E-14	2.55E-13	0.0169826	-1	38	46	35	2	4	1	4	5	2	2	1	1		
ENSG00000253768.1	CTB-33O18.1	lincRNA	-4.595341619	-0.762732553	1.00E-13	2.72E-13	0.019622208	-1	27	26	25	0	1	0	0	1	1	0	0	1		
